PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
10645701,106457,70.59079,57,1,,,10645702.0,,,,,,,2.0,1.0,2.0,,1979.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,84.0,,12.0,1.0,2.0,19200.0,17143.26,0.0,0.0,3610.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645702,106457,70.59079,53,2,,,10645701.0,,,,,,,2.0,1.0,2.0,,2000.0,5.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,31918.14,24434.5,0.0,0.0,9888.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645801,106458,263.40973,57,1,,,10645802.0,,,,,,,2.0,1.0,2.0,,1978.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,1.0,39248.34,29828.99,0.0,0.0,12159.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10645802,106458,263.40973,50,2,,,10645801.0,,,,,,,2.0,1.0,2.0,,1985.0,5.0,2.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,,12.0,1.0,2.0,31560.0,24173.6,0.0,0.0,9777.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11135.24,0.0,2,2,1
10645803,106458,263.40973,24,1,10645801.0,10645802.0,,,,,,,,1.0,3.0,1.0,5.0,2008.0,3.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,25.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,51.11,46.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10646001,106460,205.83704,57,1,,,10646002.0,,,,,,,2.0,1.0,2.0,,1977.0,4.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,13.0,1.0,2.0,13727.93,10732.42,0.0,0.0,4252.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646002,106460,205.83704,53,2,,,10646001.0,,,,,,,2.0,1.0,2.0,,1981.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,29759.53,22935.17,0.0,0.0,9219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646003,106460,205.83704,24,2,10646001.0,10646002.0,,,,,,,,1.0,3.0,1.0,5.0,2009.0,3.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,12.0,1.0,2.0,18024.95,18000.0,0.0,0.0,85.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646101,106461,75.73254,57,1,,,10646102.0,,,,,,,2.0,1.0,2.0,,1978.0,5.0,,,,,,,,,,,1.0,3.0,41.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,,13.0,1.0,2.0,57060.35,43365.92,0.0,0.0,17677.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1
10646102,106461,75.73254,54,2,,,10646101.0,,,,,,,2.0,1.0,2.0,,2000.0,5.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,13.0,1.0,2.0,29660.27,22805.84,0.0,0.0,9188.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1
10646401,106464,44.9274,56,1,,,10646402.0,,,,,,,2.0,1.0,2.0,,1974.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,74.0,,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,4091.29,3379.07,0.0,0.0,1267.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1
10646402,106464,44.9274,55,2,,,10646401.0,,,,,,,2.0,1.0,2.0,,1991.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,2.0,30109.36,23135.52,0.0,0.0,9327.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1
10646602,106466,281.45982,88,2,,,,,,,,,,4.0,3.0,2.0,,1936.0,1.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17273.94,840.0,0.0,0.0,0.0,0.0,5,7,2
10646701,106467,156.04289,56,1,,,10646702.0,,,,,,,2.0,1.0,2.0,,1979.0,5.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,,11.0,1.0,2.0,22692.23,18000.0,0.0,0.0,6685.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646702,106467,156.04289,53,2,,,10646701.0,,,,,,,2.0,1.0,2.0,,2007.0,5.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,32.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,1.0,2.0,31847.71,25000.0,0.0,0.0,9158.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646703,106467,156.04289,24,2,10646701.0,10646702.0,,,,,,,,1.0,3.0,2.0,,2012.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.0,,12.0,1.0,2.0,22826.77,17801.93,120.0,0.0,7058.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.33,198.07,0.0,0.0,10,1,1
10646801,106468,94.05457,56,1,,,10646802.0,,,,,,,2.0,2.0,2.0,,1974.0,3.0,,1.0,2.0,2.0,,2.0,,1.0,2.0,,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.0,0.0,3,3,1
10646802,106468,94.05457,70,2,,,10646801.0,,,,,,,2.0,2.0,2.0,,1958.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,1596.11,1284.97,0.0,0.0,508.42,0.0,0.0,0.0,0.0,0.0,0.0,11015.47,0.0,808.46,651.17,0.0,0.0,3,3,1
10646803,106468,94.05457,25,1,10646801.0,10646802.0,,,,,,,,1.0,3.0,2.0,,2005.0,3.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,81.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,13.0,1.0,2.0,12621.74,10171.27,0.0,0.0,4149.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.95,1011.54,0.0,0.0,3,3,1
10646804,106468,94.05457,44,1,10646801.0,10646802.0,,,,,,,,5.0,3.0,2.0,,1986.0,4.0,,1.0,,2.0,,2.0,,1.0,2.0,,11.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10647001,106470,81.8151,56,1,,10647002.0,,,,,,,,5.0,3.0,2.0,,1973.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,96.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
10647002,106470,81.8151,86,2,,,,,,,,,,4.0,3.0,2.0,,1938.0,1.0,,1.0,1.0,1.0,4.0,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9627.72,840.0,0.0,0.0,0.0,0.0,8,7,2
10647102,106471,27.058,83,1,,,10647103.0,,,,,,,2.0,1.0,2.0,,1940.0,1.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11267.28,0.0,0.0,0.0,0.0,0.0,6,4,1
10647103,106471,27.058,81,2,,,10647102.0,,,,,,,2.0,1.0,2.0,,1942.0,1.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11319.96,0.0,0.0,0.0,0.0,0.0,6,4,1
10647501,106475,89.31416,56,1,,,10647502.0,,,,,,,2.0,1.0,2.0,,1979.0,4.0,,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,11.0,30.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,1.0,19731.32,16072.65,0.0,0.0,6112.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.69,197.97,4520.4,0.0,1,7,2
10647502,106475,89.31416,53,2,,,10647501.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,,4.0,,,21694.26,16970.78,0.0,0.0,6720.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
10647701,106477,26.49748,56,1,,,10647702.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,13.0,1.0,2.0,21600.0,17764.65,0.0,0.0,5701.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10647702,106477,26.49748,54,2,,,10647701.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,43.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,12.0,1.0,1.0,30000.0,24010.47,0.0,0.0,8173.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10647801,106478,101.5601,56,1,,,10647802.0,,,,,,,2.0,1.0,2.0,,1973.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16440.92,0.0,8,6,1
10647802,106478,101.5601,56,2,,,10647801.0,,,,,,,2.0,1.0,2.0,,1973.0,3.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,,,,1.0,3.0,23.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,11.0,1.0,2.0,12000.0,10838.12,0.0,0.0,2194.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.13,1778.9,0.0,0.0,8,6,1
10647803,106478,101.5601,29,1,10647801.0,10647802.0,,,,,,,,1.0,3.0,2.0,,2000.0,2.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,11.0,1.0,2.0,12000.0,11357.92,0.0,0.0,1831.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1
10647901,106479,230.5343,55,1,,,,,,,,,,5.0,3.0,2.0,,1979.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10648001,106480,78.97805,55,1,,,10648002.0,,,,,,,2.0,1.0,2.0,,1975.0,2.0,,,,,,,,,,,3.0,2.0,71.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,19767.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648002,106480,78.97805,53,2,,,10648001.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,52.0,35.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,11359.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648004,106480,78.97805,17,2,10648001.0,10648002.0,,,,,,,,1.0,3.0,1.0,3.0,2012.0,2.0,,,,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648102,106481,49.1101,51,2,,,,,,,,,,3.0,3.0,1.0,5.0,1979.0,3.0,2.0,1.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10648501,106485,49.55213,55,1,,,10648502.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,61.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,,2.0,,,6542.46,5953.64,0.0,0.0,2026.86,0.0,15191.71,15130.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1
10648502,106485,49.55213,55,2,,,10648501.0,,,,,,,2.0,1.0,2.0,,1979.0,5.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85.0,,13.0,1.0,2.0,38965.4,29722.51,0.0,0.0,12071.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1
10648503,106485,49.55213,16,2,10648501.0,10648502.0,,,,,,,,1.0,3.0,1.0,3.0,2013.0,2.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1
10648801,106488,29.60436,55,1,,,10648804.0,,,,,,,2.0,1.0,2.0,,1976.0,4.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,11.0,1.0,2.0,15313.0,12210.57,0.0,0.0,5092.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1
10648803,106488,29.60436,25,1,10648801.0,10648804.0,,,,,,,,1.0,3.0,2.0,,2008.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,55.0,,11.0,2.0,2.0,6062.92,6000.0,0.0,0.0,130.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1
10648804,106488,29.60436,54,2,,,10648801.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,14.0,40.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,81.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,6357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1
10648901,106489,149.93351,55,1,,,10648902.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,43.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,13.0,1.0,2.0,12806.13,10482.57,0.0,0.0,3967.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,2
10648902,106489,149.93351,49,2,,,10648901.0,,,,,,,2.0,1.0,2.0,,1982.0,4.0,5.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.92,0.0,9,7,2
10648903,106489,149.93351,24,2,10648901.0,10648902.0,,,,,,,,1.0,3.0,1.0,5.0,2009.0,4.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,2
10648904,106489,149.93351,22,1,10648901.0,10648902.0,,,,,,,,1.0,3.0,2.0,,2010.0,3.0,4.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25212.0,0.0,9,7,2
10648905,106489,149.93351,12,1,10648901.0,10648902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2
10649001,106490,19.99742,55,1,,,10649002.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,23.0,,13.0,1.0,2.0,9953.42,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.56,1503.56,0.0,0.0,0.0,0.0,4200.0,0.0,2,2,1
