PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
1059120001,10591200,401.02807,75,2,,,,,,,,,,4.0,3.0,2.0,,1964.0,300.0,5.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.47,252.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1,6,1
1059130001,10591300,89.90098,62,2,,,1059130002.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,36.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1,6,1
1059130002,10591300,89.90098,68,1,,,1059130001.0,,,,,,,2.0,1.0,2.0,,1970.0,600.0,3.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,30.0,,1.0,2.0,9809.05,7490.57,0.0,0.0,3055.44,0.0,0.0,0.0,0.0,0.0,0.0,5154.03,0.0,1033.38,822.15,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,1,6,1
1059140001,10591400,144.17424,53,2,,1059140002.0,,,,,,,,1.0,3.0,2.0,,1981.0,300.0,4.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,18.0,5.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.37,0.0,3.0,1.0,3.0,3.0,1.0,3.0,1,6,1
1059140002,10591400,144.17424,79,2,,,,,,,,,,5.0,3.0,2.0,,1961.0,400.0,,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,36.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.91,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1,6,1
1059150001,10591500,280.03644,42,2,,,1059150003.0,,,,,,,2.0,1.0,2.0,,1994.0,400.0,3.0,2.0,3.0,2.0,,,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,20.0,18.0,3.0,,2.0,13306.67,10210.54,0.0,0.0,4127.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,6,1
1059150002,10591500,280.03644,20,2,1059150003.0,1059150001.0,,,,,,,,1.0,3.0,1.0,60.0,2015.0,344.0,,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,1139.61,969.25,0.0,0.0,353.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,6,1
1059150003,10591500,280.03644,46,1,,,1059150001.0,,,,,,,2.0,1.0,2.0,,1993.0,600.0,2.0,2.0,3.0,2.0,,,,,,,1.0,3.0,12.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,,23.0,23.0,13.0,1.0,2.0,9192.8,7757.12,0.0,0.0,449.85,0.0,0.0,0.0,0.0,0.0,0.0,1904.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,6,1
1059150004,10591500,280.03644,18,1,1059150003.0,1059150001.0,,,,,,,,1.0,3.0,1.0,34.0,2015.0,200.0,,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1,6,1
1059160002,10591600,408.12434,41,2,,,1059160004.0,,,,,,,2.0,1.0,2.0,,1991.0,200.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,19.0,19.0,13.0,1.0,2.0,5520.0,4645.42,0.0,0.0,1550.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059160003,10591600,408.12434,8,2,1059160004.0,1059160002.0,,,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
1059160004,10591600,408.12434,40,1,,,1059160002.0,,,,,,,2.0,1.0,2.0,,1992.0,200.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,,20.0,21.0,13.0,1.0,2.0,10835.54,8077.08,0.0,0.0,3395.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059170001,10591700,58.2834,64,2,,,1059170002.0,,,,,,,2.0,1.0,2.0,,1970.0,300.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,4.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4210.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059170002,10591700,58.2834,54,1,,,1059170001.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,3.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,81.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,20.0,33.0,13.0,1.0,2.0,6841.94,5270.25,0.0,0.0,2375.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.76,451.72,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059180001,10591800,60.20875,49,1,,,1059180002.0,,,,,,,2.0,1.0,2.0,,1989.0,400.0,1.0,2.0,3.0,,,,,,,,3.0,2.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,,21.0,18.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42910.0,42114.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059180002,10591800,60.20875,49,2,,,1059180001.0,,,,,,,2.0,1.0,2.0,,1986.0,400.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,19.0,29.0,13.0,1.0,1.0,8949.52,7200.0,0.0,0.0,2307.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.47,399.29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059200001,10592000,84.12216,57,2,,,1059200002.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,3.0,2.0,2.0,,,,,1.0,2.0,,8.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,21.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.48,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1,6,1
1059200002,10592000,84.12216,53,1,,,1059200001.0,,,,,,,2.0,1.0,2.0,,1984.0,300.0,3.0,2.0,2.0,,,,,1.0,2.0,,8.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,21.0,,,1.0,2.0,25223.44,25223.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.72,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1,6,1
1059220001,10592200,245.46303,42,2,,,1059220004.0,,,,,,,2.0,1.0,2.0,,1992.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,,22.0,17.0,13.0,1.0,2.0,5177.53,4289.34,0.0,0.0,1625.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059220002,10592200,245.46303,16,1,1059220004.0,1059220001.0,,,,,,,,1.0,3.0,1.0,34.0,2016.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059220003,10592200,245.46303,20,2,1059220004.0,1059220001.0,,,,,,,,1.0,3.0,2.0,,2016.0,450.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,56.0,,,,14.0,1.0,2.0,442.87,362.01,0.0,0.0,137.2,0.0,0.0,0.0,0.0,209.75,209.75,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059220004,10592200,245.46303,45,1,,,1059220001.0,,,,,,,2.0,1.0,2.0,,1990.0,300.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,2.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,17.0,26.0,13.0,1.0,1.0,11087.77,8666.87,0.0,0.0,3434.99,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059230001,10592300,96.87235,80,2,,,,,,,,,,4.0,3.0,2.0,,1957.0,400.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,22.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,33.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.19,252.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059230002,10592300,96.87235,49,2,,1059230001.0,1059230003.0,,,,,,,2.0,1.0,2.0,,1990.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,20.0,26.0,13.0,1.0,2.0,6838.86,5400.0,0.0,0.0,1959.8,0.0,0.0,0.0,0.0,690.49,690.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059230003,10592300,96.87235,50,1,,,1059230002.0,,,,,,,2.0,1.0,2.0,,1985.0,400.0,2.0,2.0,3.0,,,,,,,,1.0,3.0,72.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,,22.0,28.0,13.0,1.0,2.0,7840.31,6155.69,0.0,0.0,2428.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059230005,10592300,96.87235,25,2,1059230003.0,1059230002.0,,,,,,,,1.0,3.0,1.0,60.0,2014.0,600.0,1.0,2.0,3.0,,,,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,,20.0,6.0,13.0,1.0,2.0,7244.61,5555.17,0.0,0.0,2299.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059240001,10592400,138.35023,88,1,,,1059240002.0,,,,,,,2.0,1.0,2.0,,1972.0,400.0,,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,14.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,55.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.32,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1,6,1
1059240002,10592400,138.35023,82,2,,,1059240001.0,,,,,,,2.0,1.0,2.0,,1962.0,400.0,4.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.88,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1,6,1
1059260001,10592600,120.25567,64,1,,,1059260002.0,,,,,,,2.0,1.0,2.0,,1972.0,400.0,3.0,1.0,3.0,,,,,1.0,,,7.0,3.0,33.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.0,1081.72,0.0,0.0,0.0,3537.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,6,1
1059260002,10592600,120.25567,64,2,,,1059260001.0,,,,,,,2.0,1.0,2.0,,1975.0,700.0,3.0,1.0,3.0,2.0,,,,1.0,,,7.0,3.0,26.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,6,1
1059270001,10592700,159.31065,46,1,,,1059270003.0,,,,,,,2.0,1.0,2.0,,1988.0,300.0,,2.0,3.0,,,,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,19.0,22.0,13.0,1.0,2.0,9005.22,8400.0,0.0,0.0,1178.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.7,816.69,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059270002,10592700,159.31065,22,1,1059270001.0,1059270003.0,,,,,,,,1.0,3.0,1.0,60.0,2013.0,344.0,,2.0,3.0,,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1,6,1
1059270003,10592700,159.31065,43,2,,,1059270001.0,,,,,,,2.0,1.0,2.0,,1997.0,700.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,23.0,20.0,13.0,1.0,2.0,8231.22,6522.41,0.0,0.0,2550.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1,6,1
1059270004,10592700,159.31065,14,1,1059270001.0,1059270003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
1059280001,10592800,321.92552,51,1,,,1059280002.0,,,,,,,2.0,1.0,2.0,,1983.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,,18.0,31.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,256.85,195.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280002,10592800,321.92552,45,2,1059280009.0,,1059280001.0,,,,,,,2.0,1.0,2.0,,1989.0,300.0,,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,43.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,7.0,18.0,22.0,3.0,1.0,2.0,1846.15,1680.0,0.0,0.0,571.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280003,10592800,321.92552,26,2,1059280001.0,1059280002.0,,,,,,,,3.0,3.0,2.0,,2012.0,600.0,1.0,2.0,3.0,,,,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,,19.0,7.0,14.0,1.0,2.0,5944.99,4648.15,0.0,0.0,1883.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280004,10592800,321.92552,24,2,1059280001.0,1059280002.0,,,,,,,,3.0,3.0,2.0,,2014.0,600.0,1.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,11.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,19.0,4.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280005,10592800,321.92552,23,2,1059280001.0,1059280002.0,,,,,,,,1.0,3.0,1.0,60.0,2012.0,344.0,1.0,2.0,3.0,,,,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,,19.0,4.0,13.0,1.0,2.0,7480.0,5719.39,0.0,0.0,2342.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280006,10592800,321.92552,20,1,1059280001.0,1059280002.0,,,,,,,,1.0,3.0,1.0,60.0,2015.0,344.0,1.0,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,451.55,402.91,0.0,0.0,139.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280007,10592800,321.92552,19,2,1059280001.0,1059280002.0,,,,,,,,1.0,3.0,1.0,60.0,2015.0,344.0,1.0,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,2692.99,2194.81,0.0,0.0,825.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280008,10592800,321.92552,18,2,1059280001.0,1059280002.0,,,,,,,,1.0,3.0,1.0,20.0,2008.0,100.0,1.0,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,1247.06,1064.83,0.0,0.0,386.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
1059280009,10592800,321.92552,71,1,,,,,,,,,,4.0,3.0,2.0,,1958.0,100.0,3.0,2.0,3.0,,,,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.36,252.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,1
