HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10202200,132.34093,2,1,6.0,1976,2,1,,,77.0,,1,1,,3.0,,2,1,1,1,3,1,3,725.0,3,,2,2,2,2,17092.54,14216.56,12585.81,12585.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2875.98,-225,213.21,9,6,1
10202500,139.39641,4,1,2.0,1997,1,2,,35.0,85.0,,1,1,,3.0,,2,1,2,2,1,1,3,700.0,2,,2,2,2,2,11273.28,11273.28,11273.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10202700,75.75752,2,1,5.0,1988,2,1,,,77.67,,1,1,,3.0,,2,1,2,3,1,1,3,1200.0,2,,2,2,2,2,13932.91,10796.69,9364.13,9364.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,15.0,0,0,3121.22,0,0.0,9,6,1
10202800,584.51198,4,1,2.0,1989,2,1,,10.0,95.0,,1,1,,3.0,,2,1,1,3,1,1,3,625.0,2,,2,2,2,2,10501.8,8855.17,6588.74,6588.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1646.63,-197,0.0,9,6,1
10202900,581.2188,4,1,3.0,1996,1,1,,160.0,42.0,,1,1,,3.0,,1,1,1,3,2,1,4,575.0,3,,2,2,2,2,4101.72,4101.72,4101.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10203000,580.12182,3,1,2.0,1990,2,2,,,42.39,,3,3,,1.0,,2,2,2,2,3,2,1,550.0,1,,2,2,2,2,2070.24,2070.24,592.68,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10203100,856.67209,4,1,3.0,2012,2,2,,50.0,198.0,,1,1,,1.0,,2,1,2,2,1,3,2,900.0,2,,2,2,2,2,3863.58,3863.58,0.0,0.0,0.0,0.0,2530.04,2530.04,1257.18,0.0,0,1680,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10203200,118.0648,2,1,4.0,2015,2,1,,200.0,116.67,,1,1,,3.0,,1,1,1,1,1,1,3,500.0,3,,2,2,2,2,14588.07,11201.37,10871.15,10871.15,0.0,0.0,330.22,330.22,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3386.7,0,0.0,9,6,1
10203300,402.78749,4,1,3.0,1992,2,2,,1.0,80.0,,1,1,,2.0,2.0,2,2,2,2,1,2,1,1000.0,1,1.0,2,2,2,2,4581.16,4520.36,3163.33,595.45,0.0,0.0,0.0,0.0,694.21,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,60.8,-1,0.0,9,6,1
10203500,233.10762,4,1,4.0,1985,2,1,,250.0,155.58,,1,1,3.0,3.0,,2,1,2,3,3,3,2,380.0,1,,2,2,2,2,5037.86,5037.86,5037.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10203600,190.6624,1,1,5.0,1997,2,1,,250.0,61.67,,1,1,,3.0,,1,1,2,1,1,1,4,850.0,3,,2,2,2,2,17230.67,13929.09,10578.45,10578.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,72.46,0,0,3229.12,0,0.0,9,6,1
10203800,149.5079,4,1,3.0,1999,1,2,,160.0,134.0,,1,1,,3.0,,1,1,1,2,2,3,4,400.0,3,,2,2,2,2,11341.42,8590.32,8590.32,8590.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,20.0,0,0,2731.1,0,157.54,9,6,1
10204000,513.84632,4,1,3.0,2016,2,2,,40.0,145.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,7908.33,7251.74,4792.62,4792.62,0.0,0.0,330.22,330.22,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,656.59,-389,0.0,9,6,1
10204100,349.63539,3,1,3.0,1989,2,1,,,134.83,,1,1,,3.0,,1,1,1,1,1,1,3,950.0,2,,2,1,2,2,24544.12,21233.98,15271.34,15271.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3310.14,-215,0.0,9,6,1
10204300,1260.96625,4,1,3.0,1998,2,1,,160.0,120.0,,1,1,,3.0,,1,1,1,3,1,1,3,850.0,2,,2,2,2,2,10438.72,9318.88,8162.38,8162.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.71,53.46,0,0.0,0.0,0.0,0,0,1119.84,-285,0.0,1,6,1
10204600,319.77641,3,1,3.0,2000,2,1,,1.0,78.34,,1,1,,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,1,2,2,12612.44,11169.29,11120.3,11120.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,40.0,300,0,1103.15,-499,462.54,1,6,1
10205200,267.13524,4,1,2.0,1986,2,2,,100.0,150.0,,1,1,,3.0,,1,1,1,3,1,1,3,800.0,2,,2,2,2,2,12935.57,12819.54,12740.86,3004.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,116.03,-21,0.0,1,6,1
10205300,248.35539,4,1,4.0,1978,2,2,,100.0,160.0,,1,1,,3.0,,2,1,1,3,3,1,3,800.0,2,,2,2,2,2,8610.12,8610.12,8610.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10205400,225.54603,4,1,4.0,1998,2,2,,110.0,80.0,,1,1,,3.0,,1,1,1,1,1,1,3,1250.0,2,,2,2,2,2,14804.9,14160.38,11045.55,11045.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,644.52,-120,0.0,1,6,1
10205700,320.34513,5,1,4.0,1998,2,1,,,243.67,,1,1,,3.0,,1,1,1,3,1,1,3,1750.0,2,,2,2,2,2,31370.08,27079.74,24424.82,21309.02,0.0,0.0,240.16,240.16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,23.0,0,0,4267.34,-970,0.0,1,6,1
10205800,500.61348,3,1,4.0,1984,2,2,,70.0,43.33,,1,1,,3.0,,2,2,2,3,3,3,3,625.0,2,,2,2,2,2,2924.64,2924.64,2924.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10206400,242.37359,4,1,3.0,1978,2,2,,100.0,130.0,,1,1,,3.0,,2,1,1,3,3,3,3,600.0,1,,2,2,2,2,11331.5,11331.5,11331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10206600,192.82489,4,1,3.0,1992,2,2,,,100.0,,1,1,,3.0,,2,1,2,2,1,1,3,725.0,2,,2,2,2,2,2470.86,2259.58,2259.58,2259.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,205.28,-9,0.0,1,6,1
10206900,492.65146,4,1,3.0,1972,2,2,,1.0,100.0,,1,1,,3.0,,2,2,1,3,3,3,2,300.0,1,,2,2,2,2,5896.52,5593.52,5593.52,1739.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.6,42.6,0,0.0,0.0,11.0,0,0,292.0,0,0.0,1,6,1
10207000,248.54018,4,1,3.0,1996,2,2,,110.0,70.0,,1,1,,3.0,,1,1,1,1,1,1,4,1500.0,2,,2,2,2,2,9082.55,7311.35,7311.35,7311.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,11.0,0,2100,1760.2,0,0.0,1,6,1
10207200,196.37322,1,1,2.0,1945,2,1,,20.0,74.25,,3,1,,3.0,,2,1,2,2,3,3,2,450.0,1,,2,2,2,2,3174.72,3174.72,3174.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10207300,663.8212,4,1,1.0,2008,2,2,,,80.0,,1,1,3.0,3.0,3.0,1,1,2,2,1,1,3,1250.0,1,,2,2,2,2,13245.66,10803.53,4540.79,4540.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2442.13,0,0.0,1,6,1
10207400,265.96842,4,1,3.0,1967,2,2,,50.0,100.0,,1,1,,3.0,,2,1,1,3,1,1,3,700.0,2,,2,2,2,2,15723.2,14122.88,14122.88,6765.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,14.0,0,0,1586.32,0,0.0,1,6,1
10207600,709.69167,4,1,2.0,1998,2,2,,150.0,150.0,,1,1,,3.0,,1,1,1,3,1,1,3,800.0,2,,2,2,2,2,18252.98,17418.4,11146.29,11146.29,0.0,0.0,290.52,290.52,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.0,0,0,831.58,-198,0.0,1,6,1
10208000,265.02833,4,1,4.0,1980,2,2,,,110.0,,1,1,,3.0,,1,1,2,2,1,1,3,1250.0,2,,2,2,2,2,24692.0,20337.47,20337.47,14392.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,114.0,0,0,4240.53,-288,410.39,1,6,1
10208100,600.833,4,3,1.0,2012,2,2,15.0,,90.0,,3,3,2.0,1.0,,2,2,2,2,3,3,1,800.0,1,,1,2,2,2,5192.68,4960.64,4670.15,4670.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,232.04,0,0.0,1,6,1
10208200,286.17549,1,1,6.0,1998,2,1,,250.0,102.92,,1,1,,3.0,,1,1,1,1,1,1,4,1250.0,3,,2,2,2,2,29669.43,27319.4,25508.86,15339.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2110.88,2110.88,0,0.0,0.0,8.0,0,0,2342.03,-673,0.0,1,6,1
10208300,260.1542,4,1,2.0,2002,2,2,,,100.0,,1,1,,3.0,,2,2,2,2,2,2,1,950.0,1,,2,2,2,2,8002.2,8002.2,8002.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10208700,625.19743,4,1,2.0,1993,2,2,,35.0,95.0,,1,1,,1.0,,2,1,1,2,1,2,3,100.0,2,,1,2,2,2,5951.96,5431.5,900.54,900.54,0.0,0.0,4492.96,4073.92,0.0,0.0,0,150,0.0,0.0,0,0.0,0.0,0.0,0,0,520.46,-47,0.0,1,6,1
10208900,131.834,1,1,4.0,1988,2,1,,1.0,43.67,,1,1,,3.0,,1,1,1,1,1,1,3,1600.0,3,,2,2,2,2,4553.95,3611.57,1439.69,1439.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,40.31,0,0,902.07,0,451.11,1,6,1
10209000,179.05988,1,1,4.0,2001,1,1,,1.0,82.0,,1,1,,3.0,,2,1,1,3,1,1,2,2000.0,1,,2,1,1,2,6684.54,4934.17,3003.01,3003.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.01,0,0.0,0.0,92.0,1200,0,458.37,-59,712.88,1,6,1
10209100,762.73996,4,1,2.0,2000,2,2,,100.0,90.0,,1,1,,3.0,,2,1,1,2,1,2,2,500.0,1,,2,2,2,2,1411.12,1411.12,0.0,0.0,0.0,0.0,0.0,0.0,204.88,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
10209200,864.60247,4,1,2.0,1974,2,2,,80.0,70.0,,1,1,,3.0,,1,1,1,3,1,1,3,400.0,2,,2,2,2,2,20754.0,20102.81,20102.81,20102.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,30.0,0,0,621.19,0,0.0,1,6,1
10209500,260.61368,4,1,4.0,1997,2,2,,110.0,75.0,,1,1,,3.0,,2,1,1,1,1,1,3,1250.0,2,,2,2,2,2,7236.34,5929.3,5929.3,5929.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1307.04,-56,0.0,1,6,1
10209600,710.8678,4,1,3.0,1991,2,2,,,122.0,,1,1,,3.0,,1,1,1,3,1,1,3,1750.0,3,,2,2,2,2,17282.84,14161.68,14161.68,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3121.16,0,0.0,1,6,1
10209700,282.8778,4,1,2.0,1989,2,2,,150.0,150.0,,1,1,,3.0,,1,1,1,3,1,1,4,1000.0,3,,2,2,2,2,32861.43,27163.77,25002.78,19706.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7.0,0,0,5690.66,-637,0.0,1,6,1
10210200,615.09537,1,2,3.0,2008,2,1,,500.0,116.67,100.0,1,1,3.0,3.0,,1,1,1,1,1,1,4,600.0,3,,2,2,2,2,16626.0,13565.0,13565.0,13565.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7826.0,6652.0,420,0.0,0.0,0.0,0,0,3061.0,0,0.0,10,7,2
10210300,98.36798,1,1,7.0,1988,2,2,,600.0,175.0,,1,1,,3.0,,2,1,1,1,1,1,3,500.0,2,,2,2,1,2,9772.88,9522.19,9522.19,933.91,1184.6,1006.91,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,73.0,0,0,177.69,0,848.53,10,7,2
10210400,236.83838,2,1,4.0,1951,2,2,,,127.5,,2,2,,3.0,,2,1,2,3,3,3,1,500.0,2,,2,2,2,2,3892.56,3892.56,3892.56,600.0,0.0,0.0,0.0,0.0,0.0,0.0,600,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10210600,249.53523,1,1,3.0,1988,2,1,,1.0,98.52000000000001,,3,3,,3.0,,2,2,2,2,3,3,1,125.0,1,,1,2,2,2,2248.58,2248.58,1986.4,0.0,0.0,0.0,0.0,0.0,0.0,262.18,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10210800,159.35182,1,1,6.0,1986,2,1,,200.0,132.84,,1,1,,3.0,,2,1,1,2,2,1,3,1000.0,2,,2,2,2,2,8429.02,8423.02,8423.02,3213.46,0.0,0.0,0.0,0.0,0.0,0.0,1140,0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0,0.0,10,7,2
10211300,159.02879,1,1,3.0,1978,2,1,,50.0,101.67,,1,1,,3.0,,2,1,2,2,3,1,3,1400.0,2,,2,2,2,2,7669.96,7669.96,7669.96,1258.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,176.1,10,7,2
10211700,236.08726,1,1,3.0,1965,2,1,,,135.0,,3,3,,3.0,,2,2,2,2,3,3,3,400.0,2,,2,2,2,2,7237.53,7198.53,7198.53,4303.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,39.0,0,0,0.0,0,0.0,10,7,2
10211800,197.6196,1,1,6.0,2005,2,1,,700.0,136.67000000000002,,1,1,,3.0,,1,1,1,1,1,1,5,2000.0,3,,2,2,1,2,95964.08,86112.38,82449.64,81678.64,0.0,0.0,2750.74,2750.74,912.0,0.0,0,4200,50580.0,50580.0,0,0.0,0.0,41.0,0,3600,9810.7,-334,0.0,10,7,2
10212000,98.5533,1,1,3.0,1963,2,1,,100.0,77.5,,3,3,,3.0,,2,1,2,2,1,1,3,1500.0,2,,2,2,2,2,20743.4,17557.02,17316.86,10383.38,0.0,0.0,240.16,240.16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,18.0,0,0,3168.38,-1,141.21,10,7,2
10212400,117.33557,1,1,7.0,1958,2,1,,350.0,106.67,,1,1,,3.0,,1,1,1,1,1,1,3,600.0,2,,2,2,2,2,17790.0,15834.24,11678.29,8012.41,0.0,0.0,3873.27,3620.66,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,10.0,0,0,1945.76,-60,134.68,10,7,2
10212900,141.72752,1,1,5.0,1980,2,1,,300.0,101.67,,1,1,,3.0,,2,1,2,2,3,1,3,300.0,2,,1,2,2,2,2764.13,2758.13,2758.13,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0,0.0,10,7,2
10213000,312.21418,1,1,2.0,1960,2,1,,,67.83,,3,3,,3.0,,2,2,2,1,3,1,3,500.0,2,,2,2,2,2,4766.07,4273.53,3604.65,3604.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,492.54,-187,0.0,10,7,2
10213500,286.39857,4,1,2.0,2000,1,2,,250.0,65.0,,1,1,,3.0,,1,1,2,3,3,3,2,290.0,1,,2,2,2,2,3566.07,3566.07,3566.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10213900,263.83864,1,5,5.0,1973,2,1,,,93.33,,1,3,,3.0,,2,1,2,3,3,3,3,900.0,2,,2,2,2,2,4909.23,4902.23,4902.23,1052.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7.0,0,0,0.0,0,167.47,10,7,2
10214100,135.004,1,5,5.0,1997,2,1,,110.0,1.0,,1,1,,3.0,3.0,2,1,2,1,1,2,4,1250.0,3,,2,1,1,2,19305.34,16777.58,16333.55,16333.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,17.0,0,0,2510.76,-568,47.39,10,7,2
10214500,92.4991,3,1,3.0,1995,2,1,,50.0,108.33,,1,1,3.0,3.0,3.0,1,1,2,1,1,1,5,700.0,3,,2,2,2,2,32284.21,25902.71,25618.36,25618.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,45.0,0,0,6336.5,0,0.0,10,7,2
10214700,45.29826,1,1,4.0,1984,2,1,,600.0,178.32999999999998,,1,1,,3.0,,2,1,2,3,3,1,3,500.0,2,,2,2,2,2,5850.24,5850.24,5850.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10215200,321.06431,2,1,2.0,1972,2,1,,160.0,40.989999999999995,,3,3,,3.0,,2,2,2,2,2,3,2,300.0,2,,2,2,2,2,2245.27,2195.82,500.0,500.0,0.0,0.0,0.0,0.0,1444.0,251.82,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,49.45,0,0.0,10,7,2
10215300,174.98001,3,1,3.0,1993,2,2,,160.0,131.67,,1,1,,3.0,,1,1,2,2,1,2,2,400.0,1,,2,2,2,1,4948.4,4948.4,627.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10215400,221.25907,1,1,4.0,1950,2,1,,150.0,45.83,,1,3,,1.0,,2,2,2,2,3,3,2,200.0,1,,1,2,2,2,4713.48,4713.48,4713.48,1608.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10215700,106.82064,1,1,2.0,2002,2,1,,50.0,78.34,,3,3,,3.0,,2,1,2,2,1,3,3,2000.0,2,,2,2,2,2,10381.08,10251.3,5077.46,1312.22,0.0,0.0,2424.01,2424.01,1166.92,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,129.78,-54,272.84,10,7,2
10215800,72.082,1,1,3.0,1982,2,1,,100.0,115.0,,1,1,,3.0,,2,2,2,2,1,1,3,3200.0,2,,2,2,2,2,19217.73,16270.37,16030.21,16030.21,0.0,0.0,240.16,240.16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2947.36,-343,0.0,10,7,2
10215900,95.32911,1,1,3.0,1988,1,1,,50.0,114.17,,3,3,,3.0,,2,2,2,2,2,3,2,700.0,1,,2,2,2,2,3760.0,3546.44,1834.13,1834.13,0.0,0.0,361.76,361.76,1245.6,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,213.56,-50,181.23,10,7,2
10216000,134.49253,3,1,2.0,1989,2,2,,70.0,100.0,,3,3,,3.0,,2,2,2,2,2,2,3,1000.0,2,,2,2,2,2,6810.6,6775.0,5331.0,360.0,0.0,0.0,0.0,0.0,1444.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,35.6,0,0.0,10,7,2
10216100,70.4999,1,1,3.0,1960,2,1,,300.0,41.67,,1,1,,3.0,,1,1,2,1,1,1,3,700.0,2,,2,2,2,2,21688.25,18509.9,11799.9,11799.9,0.0,0.0,6710.0,5370.23,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,61.0,0,0,3117.35,-566,121.88,10,7,2
10216200,122.16896,1,1,2.0,1978,2,1,,100.0,145.83999999999997,,1,1,,3.0,,2,1,2,2,1,1,3,1500.0,2,,2,2,2,2,9616.78,9601.78,9601.78,3963.7,0.0,0.0,0.0,0.0,0.0,0.0,2400,0,0.0,0.0,0,0.0,0.0,15.0,0,0,0.0,0,386.84,10,7,2
10216700,50.30606,1,1,5.0,1992,1,1,,,131.66,,1,1,,3.0,3.0,1,1,2,2,1,1,3,850.0,2,2.0,2,2,2,2,11534.29,9944.42,9944.42,9944.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4.0,0,0,1585.87,0,0.0,10,7,2
10217300,263.51967,1,1,4.0,2000,2,1,,250.0,95.0,,1,1,,3.0,,2,2,2,2,1,3,3,150.0,2,,2,2,2,2,3632.76,3632.76,3632.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
10217600,129.88738,1,1,2.0,1995,2,1,,300.0,55.66,,1,1,,3.0,,1,1,2,3,3,3,3,300.0,2,,2,2,2,2,10510.96,10294.96,10294.96,2288.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104.06,104.06,0,0.0,0.0,0.0,0,0,216.0,0,0.0,10,7,2
10218200,138.76617,1,1,4.0,1985,2,1,,100.0,102.75,,1,1,,3.0,,2,1,2,2,1,1,3,1500.0,2,,2,2,2,2,14693.75,14265.63,14265.63,5255.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,428.12,0,77.37,10,7,2
10218500,127.09361,1,1,5.0,1991,2,1,,500.0,128.33,,1,1,3.0,3.0,,2,1,2,2,1,1,2,700.0,2,,2,2,1,2,12313.18,11358.08,8239.17,8239.17,63.41,53.41,330.22,330.22,854.0,0.0,0,0,0.0,0.0,0,0.0,0.0,50.0,0,0,905.1,-203,0.0,10,7,2
10218600,160.13827,1,1,2.0,1982,2,1,,50.0,41.67,,3,3,,3.0,,2,1,2,2,1,3,3,2500.0,2,,2,2,2,2,13115.32,11754.0,11754.0,11754.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,1355.32,0,216.09,10,7,2
10218800,309.81467,1,1,5.0,1994,2,1,,200.0,266.66999999999996,,1,1,,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,31096.31,26413.0,26413.0,26413.0,2148.0,2148.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,35.0,0,0,4648.31,0,0.0,10,7,2
10218900,158.64416,2,1,5.0,1989,2,1,,100.0,190.0,,1,1,,3.0,,2,1,2,2,1,1,3,1700.0,2,,2,2,2,2,38446.52,35233.52,23879.86,23879.86,0.0,0.0,7687.04,6775.42,57.0,0.0,0,0,0.0,0.0,0,0.0,0.0,20.0,0,0,3193.0,-256,260.5,10,7,2
10219000,185.22861,1,1,4.0,1968,2,1,,300.0,131.67000000000002,,1,1,,3.0,3.0,1,1,1,1,1,1,3,575.0,2,3.0,2,2,2,2,45013.2,34047.44,33736.59,33736.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5.0,0,0,10960.76,-174,0.0,10,7,2
10219100,122.22535,1,1,5.0,1989,2,1,,100.0,137.5,,1,1,,3.0,,2,1,2,2,1,1,3,2000.0,2,,2,2,2,2,32434.8,28077.32,25070.98,23642.38,0.0,0.0,2553.16,2553.16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13.0,0,0,4344.48,-504,495.44,10,7,2
10219600,192.39325,1,1,4.0,2015,2,1,,200.0,149.21,,1,1,,3.0,,2,1,2,2,1,1,2,400.0,1,,2,2,2,2,8233.85,7915.65,3172.56,3172.56,0.0,0.0,1025.24,1025.24,1766.23,490.38,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,312.2,-31,0.0,10,7,2
10220000,147.2957,1,1,3.0,2002,2,1,,100.0,89.5,,1,1,,3.0,,2,1,1,1,1,1,3,2000.0,2,,2,2,2,2,15243.72,14280.88,11971.0,11971.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,29.0,0,0,933.84,0,231.81,10,7,2
10221000,530.42357,2,5,2.0,2010,2,1,,200.0,85.83,,1,1,,3.0,3.0,1,1,2,3,1,1,3,300.0,2,3.0,2,2,1,2,9911.3,7914.53,7914.53,7914.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1996.77,-40,0.0,10,7,2
10221100,165.20056,1,5,3.0,1989,1,1,,10.0,61.67,,3,3,,2.0,2.0,2,1,2,2,1,1,2,950.0,1,1.0,2,2,2,2,2554.04,2347.37,2077.37,2077.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,206.67,-26,0.0,10,7,2
10221300,71.13431,4,1,4.0,1991,2,2,,250.0,207.08,,1,1,,3.0,,1,1,1,1,1,1,4,550.0,2,,2,2,1,2,16420.32,15384.55,15384.55,5566.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1035.77,0,0.0,10,7,2
10221400,151.74508,1,1,6.0,1974,2,1,,400.0,191.33,,1,1,,3.0,,2,1,2,1,1,1,3,800.0,2,,2,2,1,2,42080.21,35675.29,34701.87,22436.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,33.0,0,0,6371.92,-12,99.16,10,7,2
