HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10597200,221.18309,4,1,2.0,1969,2,1,,200.0,350.0,,1,1,,3.0,,2,1,2,1,1,1,1,1,3,1200,2,,2,2,1,2,17132.64,17132.64,16082.64,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10597300,120.84606,3,1,3.0,1953,2,2,,,465.58,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,49742.89,47337.62,47337.62,29947.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,2405.27,-98,0.0,2,2,1
10597400,478.24101,4,1,3.0,1992,2,1,,,400.0,,1,1,,3.0,,2,1,2,1,1,3,3,3,2,600,1,,2,2,2,2,18437.62,18437.62,18437.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10597500,476.39324,4,1,3.0,1993,2,1,,,400.0,,1,1,,3.0,,2,2,1,1,1,3,1,3,1,1000,1,,2,2,1,2,13594.8,13594.8,13594.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10597600,472.78672,4,1,2.0,1975,2,1,,350.0,292.5,,1,1,,3.0,,2,1,2,1,1,3,1,3,2,800,1,,2,1,1,2,12358.2,12358.2,12358.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10597700,173.21171,4,1,3.0,1998,2,1,,600.0,600.0,,1,1,,3.0,,1,1,1,1,1,3,1,3,3,2500,1,,2,2,1,2,36624.18,30851.99,30117.71,19363.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,5772.19,-18,0.0,2,2,1
10597900,641.41605,4,2,4.0,2007,2,1,,800.0,941.67,48.58,1,1,1.0,3.0,,1,1,2,1,1,1,1,1,3,4000,2,,2,2,2,2,97952.81,76856.85,76856.85,76856.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1700,0.0,0.0,0,0,0,21095.96,-792,0.0,2,2,1
10598000,157.58335,1,1,6.0,1974,2,1,,,547.5,,1,1,,3.0,,1,1,2,1,1,1,1,1,2,6000,1,,2,2,2,2,85425.45,76765.29,56657.51,46346.75,0.0,0.0,12831.62,10214.47,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,8660.16,-601,0.0,2,2,1
10598100,335.51223,4,1,3.0,1999,2,1,,,618.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,2,,2,1,2,2,45501.91,39587.5,34695.89,34695.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,5914.41,-736,0.0,2,2,1
10598300,287.03776,4,2,3.0,2007,2,1,,200.0,565.0,29.17,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,2,5000,2,,2,2,2,2,90928.42,76126.35,70746.69,70746.69,0.0,0.0,5379.66,4298.45,0.0,0.0,0,0,0.0,0.0,2100,0.0,0.0,0,0,0,14802.07,-373,0.0,2,2,1
10598400,255.23611,4,1,3.0,2005,2,1,,300.0,400.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3500,3,,2,2,2,2,76228.24,62252.77,59437.19,59437.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,13975.47,0,0.0,2,2,1
10598700,496.29704,4,1,2.0,1988,1,2,,400.0,237.33,,1,1,,3.0,,1,1,2,1,1,3,2,3,1,1200,1,,1,1,1,2,8717.16,8717.16,8717.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10598800,496.29704,4,4,1.0,1994,2,2,80.0,,251.0,,3,3,,3.0,,2,1,2,1,1,3,1,3,1,1500,1,,2,2,2,2,11965.68,11965.68,11965.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10599000,122.21403,1,1,5.0,1975,2,1,,,330.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,2,4000,1,,2,2,2,2,69233.19,53490.37,53490.37,53490.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,75,0,0,15667.82,0,0.0,2,2,1
10599100,489.98217,4,1,3.0,1965,2,1,,200.0,194.25,,1,1,,3.0,,1,1,2,1,1,3,1,3,1,2000,1,,2,2,2,2,10612.8,10612.8,10612.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10599200,487.94481,4,1,3.0,1963,2,2,,500.0,242.17,,1,1,,3.0,,1,1,1,1,1,3,3,3,2,1000,1,,2,2,2,2,8609.28,8609.28,8609.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10599400,483.96827,2,1,3.0,1934,2,1,,200.0,314.17,,1,1,,3.0,,1,2,2,1,1,3,3,3,1,1500,1,,2,2,2,2,12265.8,12265.8,12265.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10599500,321.15375,4,1,3.0,1999,2,1,,1500.0,400.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,4000,2,,2,2,2,2,157737.03,121655.53,121655.53,121655.53,3400.0,3400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,36081.5,0,0.0,2,2,1
10599700,303.96935,4,1,2.0,1999,1,1,,,293.33,,1,1,,2.0,1.0,2,1,2,1,1,1,1,2,2,2500,2,1.0,2,1,1,2,23587.55,23257.55,22051.55,4556.0,0.0,0.0,0.0,0.0,1206.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,330.0,-156,0.0,2,2,1
10599900,247.91015,4,1,4.0,1989,2,1,,700.0,450.83,,1,1,,3.0,,1,1,2,1,1,3,1,1,3,3000,2,,2,1,2,2,50590.56,41353.54,41353.54,31089.82,2000.0,2000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,100,0,0,9137.02,0,0.0,2,2,1
10600100,669.35832,4,5,2.0,2013,2,1,,,220.0,,1,1,3.0,3.0,,1,1,2,1,1,1,1,2,3,1000,2,,2,2,2,2,2950.0,2950.0,2950.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,2950,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10600200,512.28825,4,1,3.0,1989,2,2,,500.0,178.21,,1,1,,3.0,,2,1,2,1,1,3,2,3,2,1400,1,,1,2,2,2,7951.68,7951.68,7951.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10600300,138.04421,4,1,3.0,1994,2,1,,,263.67,,1,1,,3.0,,2,1,2,1,1,3,1,3,2,2000,1,,2,2,2,2,17361.12,17361.12,17361.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10600400,206.10841,4,1,2.0,1972,2,1,,250.0,300.0,,1,1,,3.0,,1,2,2,1,1,1,1,2,4,2000,3,,2,2,2,2,24116.16,24116.16,24116.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10600500,505.2112,4,1,3.0,1973,2,1,,350.0,500.0,,1,1,,3.0,,2,1,1,1,1,3,1,3,4,1000,3,,2,1,1,2,12492.12,12492.12,12492.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10600700,408.47748,4,1,4.0,1984,2,1,,,500.0,,1,1,,3.0,,1,1,2,1,1,3,1,1,2,3000,1,,2,2,2,2,41855.26,38447.4,37209.2,12194.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.2,26.2,0,0.0,0.0,0,0,0,3407.86,0,0.0,2,2,1
10600800,205.61328,4,1,2.0,1972,2,1,,250.0,350.0,,1,1,,3.0,,1,1,2,1,1,1,1,3,4,2000,3,,2,2,2,2,20061.02,19471.08,19471.08,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,589.94,0,0.0,2,2,1
10600900,498.47146,4,1,3.0,2002,2,1,,,155.0,,1,1,,3.0,,1,1,2,1,1,3,1,3,1,1500,1,,2,2,2,2,9893.52,9893.52,9893.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2,2,1
10601000,319.94759,4,1,1.0,1985,2,1,,300.0,350.0,,1,1,,3.0,,1,1,1,1,1,1,3,3,2,1500,2,,1,1,1,2,32775.92,23666.09,23666.09,23666.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,1500,0,7609.83,0,0.0,2,2,1
