PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
10765603,107656,837.99824,7,1,10765601.0,10765602.0,,,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1
10765604,107656,837.99824,2,2,10765601.0,10765602.0,,,,,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1
10765701,107657,466.30511,34,1,,,10765702.0,,,,,,,2.0,1.0,2.0,,1994.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,1.0,2.0,6284.83,4996.2,0.0,0.0,1948.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2
10765702,107657,466.30511,33,2,,,10765701.0,,,,,,,2.0,1.0,2.0,,1999.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,32.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,,13.0,1.0,2.0,25695.78,20269.07,0.0,0.0,7394.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2
10765703,107657,466.30511,5,2,10765701.0,10765702.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,2
10765801,107658,321.54655,34,1,,10765802.0,10765803.0,,,,,,,2.0,1.0,2.0,,1996.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,,13.0,1.0,2.0,5110.43,4253.73,0.0,0.0,1583.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10765802,107658,321.54655,69,2,,,,,,,,,,4.0,3.0,2.0,,1961.0,4.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6935.28,798.0,0.0,0.0,0.0,0.0,10,1,1
10765803,107658,321.54655,32,2,,,10765801.0,,,,,,,2.0,1.0,2.0,,1996.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,13.0,1.0,2.0,22386.35,17856.03,0.0,0.0,6962.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.69,0.0,10,1,1
10765804,107658,321.54655,4,1,10765801.0,10765803.0,,20.0,,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10765805,107658,321.54655,44,2,,10765802.0,,,,,,,,5.0,3.0,2.0,,1984.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,41.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,12.0,1.0,2.0,15440.0,12406.1,0.0,0.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10765806,107658,321.54655,24,2,,10765805.0,,,,,,,,1.0,3.0,2.0,,2005.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,41.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,13.0,1.0,2.0,27898.89,21904.24,0.0,0.0,8644.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10766002,107660,103.65375,58,2,,10766003.0,,,,,,,,5.0,3.0,2.0,,1975.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,27067.82,20970.87,0.0,0.0,8345.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10766003,107660,103.65375,82,2,,,,,,,,,,4.0,3.0,2.0,,1958.0,4.0,3.0,,3.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,32.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10775.76,798.0,0.0,0.0,0.0,0.0,1,6,1
10766101,107661,161.91246,34,1,,,10766102.0,,,,,,,2.0,1.0,2.0,,2005.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,34.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,2.0,1.0,34028.83,26065.24,0.0,0.0,10548.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10766102,107661,161.91246,36,2,,,10766101.0,,,,,,,2.0,1.0,2.0,,1999.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,34.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,,12.0,1.0,1.0,9520.07,8171.69,0.0,0.0,2949.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10766103,107661,161.91246,8,1,10766101.0,10766102.0,,,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
10766301,107663,760.77558,34,1,,,10766302.0,,,,,,,2.0,1.0,2.0,,2000.0,5.0,,,,,,,,,,,1.0,3.0,12.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.0,,,1.0,1.0,25136.26,19459.13,0.0,0.0,7788.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10766302,107663,760.77558,31,2,,,10766301.0,,,,,,,2.0,1.0,2.0,,2005.0,6.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,13.0,1.0,2.0,31262.81,23952.16,0.0,0.0,9653.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.61,495.74,0.0,0.0,10,1,1
10766401,107664,119.79963,34,1,,,10766402.0,,,,,,,2.0,1.0,2.0,,1994.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,,13.0,1.0,2.0,56348.72,43117.54,0.0,0.0,17412.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.41,833.18,0.0,0.0,2,6,1
10766402,107664,119.79963,28,2,10766405.0,10766406.0,10766401.0,,,,,,,2.0,1.0,2.0,,2008.0,1.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,10.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1
10766403,107664,119.79963,7,1,10766401.0,10766402.0,,,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
10766404,107664,119.79963,3,1,10766401.0,10766402.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
10766405,107664,119.79963,70,1,,,10766406.0,,,,,,,2.0,1.0,2.0,,1956.0,2.0,,1.0,2.0,1.0,6.0,2.0,,1.0,,,7.0,3.0,82.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18865.08,0.0,0.0,0.0,0.0,0.0,2,6,1
10766406,107664,119.79963,65,2,,,10766405.0,,,,,,,2.0,1.0,2.0,,1961.0,2.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6789.96,0.0,0.0,0.0,0.0,0.0,2,6,1
10766501,107665,256.3139,34,1,,,10766502.0,,,,,,,2.0,1.0,2.0,,1994.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,11.0,1.0,1.0,13283.17,10921.29,0.0,0.0,4115.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1
10766502,107665,256.3139,35,2,,,10766501.0,,,,,,,2.0,1.0,2.0,,2010.0,3.0,2.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,52.0,,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,1.0,2.0,3764.66,2952.01,0.0,0.0,1166.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.28,0.0,6,4,1
10766503,107665,256.3139,7,1,10766501.0,10766502.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
10766602,107666,219.34796,67,1,,,10766603.0,,,,,,,2.0,1.0,2.0,,1958.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,9996.56,0.0,0.0,0.0,0.0,0.0,2,2,1
10766603,107666,219.34796,59,2,,,10766602.0,,,,,,,2.0,1.0,2.0,,1969.0,3.0,4.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,573.0,0.0,7025.64,7025.64,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10766604,107666,219.34796,26,1,10766602.0,10766603.0,,,,,,,,1.0,3.0,1.0,5.0,2007.0,3.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.29,322.31,0.0,0.0,2,2,1
10766701,107667,588.04386,34,1,,10766702.0,,,,,,,,1.0,3.0,2.0,,1990.0,2.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,61.0,,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,2400.0,2337.74,0.0,0.0,183.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.18,782.75,0.0,0.0,10,7,2
10766702,107667,588.04386,66,2,,,,,,,,,,4.0,3.0,2.0,,1959.0,2.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9359.76,798.0,0.0,0.0,0.0,0.0,10,7,2
10767001,107670,1128.03746,33,1,,,,,,,,,,3.0,3.0,2.0,,1993.0,2.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10767201,107672,305.04404,33,1,,,10767202.0,,,,,,,2.0,1.0,2.0,,1998.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,,13.0,1.0,2.0,10827.97,9128.95,0.0,0.0,3354.98,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10767202,107672,305.04404,29,2,,,10767201.0,,,,,,,2.0,1.0,2.0,,2001.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10767203,107672,305.04404,6,1,10767201.0,10767202.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
10767204,107672,305.04404,1,1,10767201.0,10767202.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
10767301,107673,355.25136,33,1,,,10767302.0,,,,,,,2.0,1.0,2.0,,1999.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,1.0,1.0,37502.82,28637.39,0.0,0.0,11530.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2
10767302,107673,355.25136,32,2,,,10767301.0,,,,,,,2.0,1.0,2.0,,2001.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,34.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,,13.0,1.0,2.0,21767.38,16903.29,0.0,0.0,6744.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.3,785.5,0.0,0.0,10,7,2
10767303,107673,355.25136,7,1,10767301.0,10767302.0,,,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,2
10767304,107673,355.25136,3,1,10767301.0,10767302.0,,45.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,2
10767502,107675,30.66029,56,1,,,10767503.0,,,,,,,2.0,1.0,2.0,,1973.0,4.0,4.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,,13.0,1.0,2.0,14063.85,11384.74,0.0,0.0,4357.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.07,718.34,0.0,0.0,6,4,1
10767503,107675,30.66029,55,2,,,10767502.0,,,,,,,2.0,1.0,2.0,,1990.0,4.0,4.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1
10767901,107679,44.54259,91,2,,,,,,,,,,5.0,3.0,2.0,,1930.0,1.0,3.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434.97,798.0,0.0,0.0,0.0,0.0,8,6,1
10768201,107682,491.38258,89,2,,,,,,,,,,1.0,3.0,2.0,,1934.0,1.0,3.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15197.04,0.0,0.0,0.0,0.0,0.0,6,7,2
10768401,107684,447.07635,88,2,,,,,,,,,,4.0,3.0,2.0,,1934.0,1.0,4.0,2.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12698.64,798.0,0.0,0.0,0.0,0.0,5,7,2
10768601,107686,452.61421,87,2,,,,,,,,,,4.0,3.0,2.0,,,0.0,5.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11843.0,0.0,0.0,0.0,0.0,0.0,8,7,2
10768701,107687,284.10654,86,2,,,,,,,,,,4.0,3.0,2.0,,1935.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,41.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11689.32,0.0,0.0,0.0,0.0,0.0,2,2,1
10768801,107688,162.15208,86,2,,,,,,,,,,4.0,3.0,2.0,,1936.0,1.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16724.04,798.0,0.0,0.0,0.0,0.0,5,6,1
10768802,107688,162.15208,48,1,,10768801.0,,,,,,,,1.0,3.0,2.0,,1985.0,4.0,5.0,1.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,93.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,1
10768901,107689,489.64394,86,2,,,,,,,,,,4.0,3.0,2.0,,1940.0,2.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168.28,1501.37,0.0,0.0,0.0,0.0,10,1,1
10769001,107690,401.24162,85,2,,,,,,,,,,4.0,3.0,2.0,,1941.0,2.0,4.0,2.0,1.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7893.6,859.68,0.0,0.0,0.0,0.0,6,6,1
10769101,107691,51.33416,85,2,,,,,,,,,,4.0,3.0,2.0,,1936.0,1.0,,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157.64,798.0,0.0,0.0,0.0,0.0,5,5,1
10769102,107691,51.33416,57,2,,10769101.0,10769103.0,,,,,,,2.0,1.0,2.0,,1976.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,,11.0,1.0,2.0,13566.16,11015.56,0.0,0.0,4187.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.68,665.34,0.0,0.0,5,5,1
10769103,107691,51.33416,57,1,,,10769102.0,,,,,,,2.0,1.0,2.0,,1976.0,4.0,4.0,1.0,2.0,2.0,,2.0,,,,,2.0,3.0,12.0,10.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,2.0,11.0,1.0,1.0,1807.2,1647.47,0.0,0.0,550.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.89,644.09,11040.0,0.0,5,5,1
10769301,107693,466.80079,85,2,,,,,,,,,,4.0,3.0,2.0,,1937.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8232.6,1001.16,0.0,0.0,0.0,0.0,7,7,2
10769501,107695,160.62151,84,2,,,,,,,,,,4.0,3.0,2.0,,1940.0,2.0,5.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612.64,798.0,0.0,0.0,0.0,0.0,10,1,1
10769502,107695,160.62151,58,2,,10769501.0,,,,,,,,5.0,3.0,2.0,,1975.0,5.0,4.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10769503,107695,160.62151,32,1,,10769502.0,,,,,,,,1.0,3.0,2.0,,1989.0,1.0,5.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12366.0,0.0,10,1,1
10769504,107695,160.62151,53,1,,,,,,,,,,5.0,3.0,2.0,,1975.0,3.0,4.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10769601,107696,447.79193,84,2,,,,,,,,,,4.0,3.0,2.0,,1937.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574.44,798.0,0.0,0.0,0.0,0.0,1,7,2
10769701,107697,231.84278,83,2,,,,,,,,,,4.0,3.0,2.0,,,,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.08,1031.14,0.0,0.0,0.0,0.0,10,7,2
10769702,107697,231.84278,85,2,,,,,,,,,,1.0,3.0,2.0,,1939.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.24,0.0,0.0,0.0,0.0,0.0,10,7,2
10769801,107698,143.73134,83,2,,,,,,,,,,4.0,3.0,2.0,,,0.0,3.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11091.76,751.08,0.0,0.0,0.0,0.0,2,2,1
10769901,107699,448.49758,83,2,,,,,,,,,,4.0,3.0,2.0,,1937.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10518.6,798.0,0.0,0.0,0.0,0.0,1,7,2
10770201,107702,500.05278,82,2,,,,,,,,,,4.0,3.0,2.0,,,0.0,4.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593.8,798.0,0.0,0.0,0.0,0.0,10,1,1
10770401,107704,193.95639,82,2,,,,,,,,,,4.0,3.0,2.0,,1949.0,3.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7752.48,0.0,0.0,0.0,0.0,0.0,6,4,1
