HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
106475,89.31416,1,1,6.0,2004,2,1,,500.0,317.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,4000,3,,2,2,2,2,46186.67,35147.8,30386.71,30386.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3000,0,8038.87,-386,0.0,1,7,2
106477,26.49748,3,1,3.0,1986,2,1,,,666.67,,1,1,,3.0,,1,1,1,1,1,3,1,1,4,2200,2,,2,2,2,2,51600.0,41750.12,41750.12,41750.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,9824.88,0,0.0,3,3,1
106478,101.5601,3,1,3.0,1964,1,1,,1.0,284.0,,3,3,,3.0,,2,2,2,1,1,1,1,1,2,4500,2,,1,2,2,2,42686.05,40709.86,22023.81,22023.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,10,0,0,1966.19,-304,0.0,8,6,1
106479,230.5343,2,1,3.0,2009,2,1,,150.0,380.0,,3,1,,2.0,,2,2,2,1,1,2,2,2,1,1200,1,,2,1,2,1,2200.0,2200.0,2200.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,2200,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
106480,78.97805,1,1,4.0,1987,1,1,,600.0,286.67,,1,1,,3.0,,2,1,1,1,1,1,1,1,3,4500,2,,2,2,2,2,33000.0,31127.16,31127.16,31127.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1872.84,0,0.0,7,7,2
106481,49.1101,3,1,4.0,1990,2,2,,200.0,339.92,,1,1,,3.0,,2,1,2,1,1,1,1,1,2,2000,1,,2,1,1,2,6900.0,6900.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,1,6,1
106485,49.55213,1,1,6.0,2004,2,1,,,470.67,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3500,2,,2,2,2,2,60699.57,51785.92,51785.92,51785.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8913.65,-979,2572.7,7,6,1
106488,29.60436,1,1,5.0,1988,2,1,,600.0,766.67,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2500,2,,2,2,2,2,40875.92,34542.57,34542.57,34542.57,12000.0,10200.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,250,0,0,6083.35,-25,0.0,3,6,1
106489,149.93351,1,1,3.0,1994,1,1,,,217.33,,3,3,,3.0,3.0,2,1,2,1,1,1,1,1,2,3000,1,1.0,2,1,2,2,47889.25,45565.69,10482.57,10482.57,0.0,0.0,4391.2,4391.2,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2323.56,0,1422.54,9,7,2
106490,19.99742,4,1,4.0,1991,2,1,,,670.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,2,2000,1,,2,2,2,2,23203.81,21650.39,8400.0,8400.0,0.0,0.0,0.0,0.0,466.83,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1553.42,0,0.0,2,2,1
106494,64.19614,4,1,3.0,1984,2,2,,180.0,350.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,2,,1,2,2,2,42120.51,33435.8,31843.5,31843.5,0.0,0.0,0.0,0.0,1050.0,0.0,0,0,200.0,200.0,0,0.0,0,25,0,0,8659.71,-64,0.0,6,4,1
106495,177.33,4,1,2.0,1976,2,2,,,320.0,,1,1,,2.0,,2,2,2,1,1,3,2,2,1,1000,1,,2,2,2,2,15658.76,14508.59,13062.83,13062.83,0.0,0.0,0.0,0.0,242.21,0.0,6000,0,0.0,0.0,0,0.0,0,25,0,0,1125.17,-85,0.0,3,3,1
106499,279.869,4,1,4.0,2005,2,1,,600.0,450.0,,1,1,,3.0,,1,1,2,1,1,1,1,2,3,1000,1,,2,2,1,2,20615.04,16890.85,14275.81,14275.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3724.19,-75,0.0,10,1,1
106500,76.91947,4,1,3.0,1996,2,1,,100.0,384.67,,1,1,,3.0,,2,2,2,1,1,1,1,1,2,1000,1,,2,2,2,2,48247.14,37418.68,35749.81,35749.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10828.46,-279,0.0,8,6,1
106503,54.3795,4,1,4.0,1983,1,2,,150.0,550.0,,1,1,,2.0,,2,1,2,1,1,3,1,1,2,2000,1,,1,2,1,2,17959.44,17959.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,6,1
106505,31.1172,4,1,2.0,1985,2,1,,300.0,500.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,3000,2,,2,1,1,1,27945.34,25046.51,17846.51,17846.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2898.83,-226,0.0,2,2,1
106506,173.24723,4,1,2.0,2008,2,1,,,420.0,,1,1,,3.0,,2,1,1,1,1,1,1,1,3,1500,2,,2,2,2,2,37345.62,28494.52,28494.52,28494.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,2040,8826.1,0,0.0,3,3,1
106509,147.10515,1,1,6.0,1982,2,1,,300.0,418.0,,1,1,,3.0,,1,2,2,1,1,1,1,1,3,4000,2,,2,2,2,2,58233.33,51378.72,46818.64,46818.64,0.0,0.0,0.0,0.0,2100.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6854.61,-78,0.0,2,6,1
106510,12.39212,2,1,4.0,1984,2,1,,400.0,355.0,,1,1,,3.0,3.0,1,1,1,1,1,1,1,1,3,2500,2,2.0,2,2,2,2,65676.71,46031.86,41732.66,41732.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,6000,0,13619.85,0,0.0,2,2,1
106511,79.62026,1,1,5.0,1999,2,1,,300.0,353.92,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,7000,2,,2,2,2,2,43791.78,34561.14,33361.14,33361.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9230.64,0,0.0,5,6,1
106512,91.53061,1,1,5.0,1993,2,1,,50.0,516.17,,1,1,,3.0,,2,1,2,1,1,1,1,1,4,2000,2,,2,2,2,2,24145.57,17826.73,17826.73,17826.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6318.84,0,0.0,2,7,2
106514,52.57195,1,1,4.0,1996,2,1,,,475.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,3,,2,2,2,2,110414.39,93137.0,91690.51,91690.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2457.0,2457.0,0,0.0,0,70,0,0,17207.39,0,0.0,6,4,1
106515,36.37653,4,1,3.0,1998,2,2,,,400.0,,1,1,,3.0,,2,2,2,1,1,3,1,3,2,1000,1,,2,2,1,2,17979.52,17979.52,17979.52,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3,3,1
106517,158.56915,1,1,2.0,1985,2,1,,,162.42,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,97906.1,74557.8,74557.8,74557.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,23273.3,-201,248.19,10,6,1
106518,90.35918,4,1,3.0,1993,1,2,,400.0,415.58,,1,1,,3.0,,2,2,2,1,1,1,1,1,1,2300,1,,2,2,2,1,42523.57,34763.43,29379.98,29379.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,10,0,0,7750.14,-1109,0.0,2,2,1
106521,47.62241,4,1,3.0,1986,2,2,,100.0,350.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,2,3000,1,,2,2,2,2,17738.49,11992.89,6952.89,6952.89,0.0,0.0,0.0,0.0,5040.0,0.0,0,0,0.0,0.0,0,0.0,0,0,4130,0,1615.6,-498,521.58,1,6,1
106522,148.20268,2,1,3.0,2008,2,1,,,143.33,,1,1,,3.0,,2,2,2,1,1,1,1,1,3,1200,2,,2,2,2,2,173.85,23.85,-150.0,-150.0,0.0,0.0,0.0,0.0,173.85,0.0,0,0,0.0,0.0,0,0.0,0,150,0,0,0.0,0,0.0,6,4,1
106524,214.60934,4,1,4.0,1983,2,1,,500.0,400.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,1500,1,,2,2,1,2,39529.31,33705.82,33705.82,33705.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5823.49,0,0.0,10,1,1
106526,52.27457,4,1,3.0,1995,2,1,,150.0,562.0,,1,1,,3.0,,2,1,1,1,1,1,1,1,3,3000,1,,2,2,2,2,57354.11,53994.0,53994.0,53994.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,6,0,0,3354.11,0,0.0,8,6,1
106530,72.01158,4,1,4.0,1993,2,2,,200.0,349.42,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,2,,2,2,1,1,32278.87,29947.5,19336.98,19336.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2331.37,-701,0.0,10,6,1
106533,137.93928,3,2,5.0,2007,2,2,,100.0,454.33,100.0,1,1,,3.0,3.0,1,1,2,1,1,1,1,1,2,4000,1,,2,2,2,2,29562.81,27052.0,25076.0,17876.0,0.0,0.0,676.0,676.0,0.0,0.0,0,0,0.0,0.0,900,0.0,0,0,0,0,2510.81,-1144,0.0,5,6,1
106535,38.16529,4,1,2.0,1999,2,1,,200.0,392.5,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,1,2,36939.73,31805.23,24307.94,24307.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5134.5,0,0.0,3,3,1
106536,67.8888,4,1,3.0,1991,2,1,,100.0,373.75,,1,1,,3.0,,2,1,2,1,1,3,1,2,1,2000,1,,2,2,2,2,21624.56,18568.44,14877.54,14877.54,0.0,0.0,0.0,0.0,119.25,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3056.12,0,0.0,6,6,1
106539,422.47177,4,1,3.0,2000,2,1,,800.0,650.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,6000,3,,2,2,2,2,140358.38,110049.21,110049.21,110049.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,30309.17,0,0.0,10,1,1
106540,305.52266,4,5,2.0,2003,1,1,,150.0,310.0,,1,1,,2.0,,2,2,2,1,1,1,1,1,2,2000,1,,2,2,2,2,23588.95,21517.13,17000.15,17000.15,0.0,0.0,676.0,676.0,2658.7,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2071.82,-150,0.0,6,4,1
106541,87.7642,4,1,4.0,1987,2,1,,400.0,510.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3500,2,,2,2,2,2,43656.8,34032.12,33268.49,33268.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9624.68,-324,0.0,3,6,1
106545,52.74409,1,1,7.0,1961,2,2,,100.0,287.5,,1,1,,3.0,,1,2,2,1,1,1,1,3,3,2000,2,,2,2,2,2,13053.55,12401.0,5081.26,5081.26,0.0,0.0,0.0,0.0,6665.74,654.0,0,0,0.0,0.0,0,0.0,0,120,0,0,532.55,-594,228.49,5,6,1
106546,203.18056,4,1,2.0,1979,2,2,,600.0,450.0,,1,1,,2.0,,1,2,2,1,1,1,1,1,2,3000,1,,2,2,2,2,49034.65,41812.42,40762.42,40762.42,0.0,0.0,0.0,0.0,1050.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7222.23,-756,0.0,10,1,1
106547,251.31161,1,1,4.0,2006,2,1,,1000.0,152.5,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1000,2,,2,2,1,2,14284.34,12067.0,10255.69,10255.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,2192.34,-92,0.0,5,6,1
106549,84.46892,4,1,2.0,1979,2,1,,150.0,380.17,,1,1,,3.0,,2,2,2,1,1,1,1,1,2,2200,1,,2,2,2,2,41674.61,35080.44,35080.44,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6594.17,0,0.0,2,2,1
106551,221.32367,4,1,3.0,1987,2,2,,900.0,800.0,,1,1,,1.0,,1,1,2,1,1,1,1,1,2,3000,1,,2,2,2,2,52038.32,41807.38,41807.38,41807.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10230.94,-34,0.0,10,1,1
106555,54.78613,4,1,2.0,1979,2,1,,200.0,422.17,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,1,,2,1,2,2,34203.18,28650.71,21592.66,21592.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,5527.47,-550,0.0,1,6,1
106557,105.91232,4,1,3.0,1992,2,1,,300.0,584.5,,1,1,,3.0,,2,1,1,1,1,2,1,1,3,1300,1,,2,2,2,2,30106.65,24389.93,23227.37,23227.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5716.72,0,0.0,7,6,1
106558,97.68949,4,1,2.0,1974,2,1,,200.0,300.0,,1,1,,3.0,,2,2,2,1,1,1,1,1,2,2000,1,,2,2,2,2,28976.94,25575.4,17355.24,17355.24,0.0,0.0,0.0,0.0,2532.76,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3401.54,0,0.0,5,5,1
106559,110.14337,4,1,2.0,1995,2,1,,800.0,750.0,,1,1,,3.0,,2,1,2,1,1,1,1,1,3,3000,2,,2,2,2,2,94584.69,74057.48,71163.94,71163.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,20527.21,-649,0.0,10,1,1
106564,116.4141,1,1,8.0,1980,2,1,,2000.0,414.33,,1,1,,2.0,,2,2,2,1,1,3,1,3,2,3000,1,,2,2,2,2,17715.33,17715.33,17715.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,7,2
106566,138.28957,4,1,2.0,1980,2,1,,600.0,670.0,,1,1,,3.0,,1,1,2,1,1,2,1,1,3,3000,1,,2,2,2,2,9228.96,9228.96,9228.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
106567,81.8102,4,1,3.0,2005,2,2,,100.0,426.17,,1,1,,3.0,,1,1,1,1,1,3,1,1,2,3000,2,,2,1,1,2,29549.92,28549.92,28549.92,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1000,0,0.0,0,0.0,1,6,1
106568,87.93326,1,1,5.0,1968,1,1,,,283.67,,1,1,,3.0,,2,2,2,1,1,3,1,1,3,1000,1,,2,2,2,2,15382.92,11072.92,11072.92,-4310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,150,4160,0,0.0,0,3233.86,7,7,2
106570,74.79883,1,1,5.0,1974,2,1,,50.0,313.33,,3,3,,3.0,,2,1,2,1,1,1,1,1,3,5000,2,,2,2,2,2,48541.64,41294.39,41294.39,17667.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7247.25,0,3703.65,5,7,2
106572,28.67736,4,1,2.0,1993,2,2,,150.0,400.0,,1,1,,3.0,,2,1,2,1,1,3,1,3,3,3000,2,,2,2,2,2,4773.12,4773.12,4773.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3,3,1
106573,161.01851,4,1,1.0,1990,2,2,,100.0,250.0,,2,1,,3.0,,1,1,2,1,1,3,1,2,3,1200,2,,2,1,2,2,13993.33,13993.33,13993.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,5,5,1
106574,48.87322,4,1,3.0,1963,2,1,,180.0,720.0,,1,1,,3.0,,1,2,2,1,1,1,1,1,2,2000,1,,2,2,1,2,38244.99,37461.33,36106.15,5570.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,783.66,0,0.0,6,4,1
106580,97.89893,1,1,4.0,1973,2,1,,100.0,213.75,,1,1,,3.0,,2,1,2,1,1,3,1,1,2,1500,2,,2,2,2,2,19070.76,19070.76,19070.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,4,7,2
106581,53.69964,1,1,6.0,1990,2,1,,100.0,274.33,,1,1,,3.0,,2,1,2,1,1,3,1,1,3,1600,1,,2,1,1,2,21302.04,21256.04,21256.04,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,46,0,0,0.0,0,2460.52,1,6,1
106582,56.98826,4,1,3.0,1981,2,1,,250.0,450.0,,1,1,,2.0,,2,1,2,1,1,3,1,2,1,1500,1,,2,2,2,2,21914.4,21914.4,21914.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,5,5,1
106583,88.99862,4,1,2.0,1985,2,1,,700.0,508.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,2,,2,2,2,2,45064.56,44798.43,44798.43,16418.67,15000.0,15000.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,0,0.0,0,0,0,0,266.13,0,0.0,10,1,1
106586,147.91598,4,1,3.0,1981,2,1,,,327.17,,1,1,,3.0,,1,1,1,1,1,1,1,3,4,2000,2,,2,1,1,2,40180.06,33638.41,33638.41,22087.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200.0,200.0,0,0.0,0,0,0,0,6541.65,0,0.0,3,3,1
106587,132.77198,1,1,5.0,1995,1,1,,500.0,140.0,,1,1,,3.0,,2,1,2,1,1,1,1,1,2,1500,2,,2,2,2,2,15517.24,15027.47,14152.47,2248.92,0.0,0.0,0.0,0.0,875.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,414.77,0,1378.57,2,7,2
106588,120.48506,1,1,2.0,1972,1,1,,50.0,193.58,,3,3,,3.0,,1,1,2,1,1,3,1,3,2,2000,2,,2,2,2,2,18510.01,18510.01,18510.01,4597.79,300.0,300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,447.31,10,7,2
106590,29.73786,1,1,5.0,1983,2,2,,100.0,344.08,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,2000,1,,2,2,2,2,21660.96,21660.96,21660.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,395.11,9,6,1
106591,69.52161,4,1,4.0,1992,2,2,,200.0,367.67,,1,1,,3.0,,1,1,1,1,1,3,1,3,3,1500,1,,2,2,2,2,63718.61,53849.73,53849.73,40685.81,292.0,292.0,0.0,0.0,0.0,0.0,0,0,523.81,418.80999999999995,0,0.0,0,25,0,0,9843.88,0,0.0,5,5,1
106593,63.31385,1,1,5.0,1995,2,1,,1000.0,450.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,2,2,2,38551.82,35764.53,35764.53,11938.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,60,0,0,2727.29,0,0.0,2,2,1
106597,43.45644,1,1,5.0,1972,1,1,,150.0,231.83,,3,3,,3.0,,2,2,2,1,1,3,1,3,3,2000,2,,2,2,2,2,17896.32,17896.32,17896.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,644.96,2,7,2
106598,56.04926,2,1,3.0,2000,2,2,,,500.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,2,,2,2,2,2,77664.52,69553.33,69553.33,43813.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,8086.19,0,0.0,3,3,1
106599,113.62332,1,1,4.0,1981,2,1,,200.0,296.0,,1,3,,3.0,,2,1,2,1,1,1,1,1,3,2000,2,,2,2,2,2,20734.57,20734.57,17134.57,6830.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,5,7,2
106602,66.43216,4,1,3.0,1985,2,1,,100.0,480.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,3,,2,2,2,2,35763.38,33371.13,33050.93,10295.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,30,0,0,2362.25,0,0.0,2,6,1
106605,153.0809,4,1,4.0,1984,2,1,,500.0,350.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1000,1,,2,2,2,2,27217.19,20987.94,20987.94,20987.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6229.25,0,0.0,10,1,1
