PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
10645101,106451,141.71387,56,1,,,10645103.0,,,,,,,2.0,1.0,2.0,,1990.0,5.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,31.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,12.0,2.0,1.0,25273.92,19583.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10645103,106451,141.71387,52,2,,,10645101.0,,,,,,,2.0,1.0,2.0,,1980.0,4.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,10.0,3.0,52.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10645201,106452,70.34627,56,1,,,10645202.0,,,,,,,2.0,1.0,2.0,,1994.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,12146.23,9976.49,0.0,0.0,3719.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10645202,106452,70.34627,52,2,,,10645201.0,,,,,,,2.0,1.0,2.0,,1982.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,2.0,18274.57,16800.0,0.0,0.0,2974.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10645203,106452,70.34627,18,2,10645201.0,10645202.0,,,,,,,,1.0,3.0,1.0,3.0,2010.0,2.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.0,0.0,2,2,1
10645301,106453,128.21903,56,1,,,10645302.0,,,,,,,2.0,1.0,2.0,,1974.0,4.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,15.0,1.0,2.0,16214.25,13389.94,0.0,0.0,3581.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
10645302,106453,128.21903,54,2,,,10645301.0,,,,,,,2.0,1.0,2.0,,1988.0,4.0,4.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,283.65,258.14,0.0,0.0,87.89,0.0,0.0,0.0,0.0,0.0,0.0,9379.11,0.0,0.0,0.0,0.0,0.0,1,7,2
10645303,106453,128.21903,20,1,10645301.0,10645302.0,,,,,,,,1.0,3.0,1.0,3.0,2008.0,2.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,17120.0,14362.05,0.0,0.0,1815.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1,7,2
10645401,106454,114.68321,56,1,,,10645402.0,,,,,,,2.0,1.0,2.0,,1988.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,11.0,1.0,2.0,28830.59,22181.14,0.0,0.0,8933.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.06,0.0,10,1,1
10645402,106454,114.68321,53,2,,,10645401.0,,,,,,,2.0,1.0,2.0,,1981.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,,13.0,1.0,2.0,25946.36,20076.35,0.0,0.0,8039.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10645501,106455,151.52764,56,1,,,10645502.0,,,,,,,2.0,1.0,2.0,,1974.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,2.0,2.0,2050.44,1747.99,0.0,0.0,635.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645502,106455,151.52764,52,2,,,10645501.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,13.0,1.0,2.0,9489.62,8119.2,0.0,0.0,2940.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16,73.82,0.0,0.0,1,6,1
10645503,106455,151.52764,31,2,10645501.0,10645502.0,,,,,,,,1.0,3.0,2.0,,2003.0,5.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,22.0,,4.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,10387.95,8447.47,0.0,0.0,2939.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.87,712.38,0.0,0.0,1,6,1
10645504,106455,151.52764,19,1,10645501.0,10645502.0,,,,,,,,1.0,3.0,1.0,4.0,2011.0,3.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645505,106455,151.52764,11,2,,10645503.0,,,28.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
10645601,106456,514.24826,56,1,,,,,,,,,,1.0,3.0,2.0,,1973.0,3.0,,,3.0,,,,,1.0,1.0,1.0,5.0,3.0,93.0,,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,4147.26,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2
10645701,106457,110.74818,56,1,,,10645702.0,,,,,,,2.0,1.0,2.0,,1979.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,84.0,,12.0,1.0,2.0,19200.0,17345.28,0.0,0.0,2978.48,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645702,106457,110.74818,52,2,,,10645701.0,,,,,,,2.0,1.0,2.0,,2000.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,31528.04,24150.92,0.0,0.0,9768.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10645801,106458,413.37242,56,1,,,10645802.0,,,,,,,2.0,1.0,2.0,,1978.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,1.0,36888.67,28066.35,0.0,0.0,11429.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10645802,106458,413.37242,49,2,,,10645801.0,,,,,,,2.0,1.0,2.0,,1985.0,5.0,3.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,,12.0,1.0,2.0,32640.82,25183.62,0.0,0.0,10113.58,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6103.56,0.0,2,2,1
10645803,106458,413.37242,23,1,10645801.0,10645802.0,,,,,,,,1.0,3.0,1.0,5.0,2008.0,3.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,122.66,111.63,0.0,0.0,38.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
10646001,106460,271.04528,56,1,,,10646002.0,,,,,,,2.0,1.0,2.0,,1977.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,13.0,1.0,2.0,2781.1,2425.93,0.0,0.0,861.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646002,106460,271.04528,52,2,,,10646001.0,,,,,,,2.0,1.0,2.0,,1981.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,26975.35,20888.79,0.0,0.0,8358.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646003,106460,271.04528,23,2,10646001.0,10646002.0,,,,,,,,1.0,3.0,1.0,5.0,2009.0,3.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,12.0,1.0,2.0,18172.6,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646101,106461,93.3787,56,1,,,10646102.0,,,,,,,2.0,1.0,2.0,,1978.0,5.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,41.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,,12.0,1.0,2.0,61262.78,46562.89,0.0,0.0,18981.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1
10646102,106461,93.3787,53,2,,,10646101.0,,,,,,,2.0,1.0,2.0,,2000.0,5.0,,,,,,,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,13.0,1.0,1.0,28255.3,21752.2,0.0,0.0,8754.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.72,432.74,0.0,0.0,6,4,1
10646401,106464,68.22929,55,1,,,10646402.0,,,,,,,2.0,1.0,2.0,,1974.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,74.0,,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,1790.12,1496.09,0.0,0.0,554.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1
10646402,106464,68.22929,54,2,,,10646401.0,,,,,,,2.0,1.0,2.0,,1991.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,5.0,12.0,1.0,2.0,32098.22,24579.83,0.0,0.0,9945.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1
10646602,106466,492.03847,87,2,,,,,,,,,,4.0,3.0,2.0,,1936.0,1.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16133.02,798.0,0.0,0.0,0.0,0.0,5,7,2
10646701,106467,205.47657,55,1,,,10646702.0,,,,,,,2.0,1.0,2.0,,1979.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,72.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,,11.0,1.0,2.0,21653.17,16941.36,0.0,0.0,6709.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646702,106467,205.47657,52,2,,,10646701.0,,,,,,,2.0,1.0,2.0,,2007.0,5.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,32.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,1.0,2.0,28328.55,22000.0,7680.0,0.0,8568.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646703,106467,205.47657,23,2,10646701.0,10646702.0,,,,,,,,1.0,3.0,1.0,5.0,2010.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,73.0,,12.0,1.0,2.0,17737.69,15000.0,240.0,0.0,3016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10646801,106468,165.10728,55,1,,,10646802.0,,,,,,,2.0,2.0,2.0,,1974.0,3.0,,1.0,2.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,71.0,,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,3,3,1
10646802,106468,165.10728,69,2,,,10646801.0,,,,,,,2.0,2.0,2.0,,1958.0,2.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,9317.26,8640.0,0.0,0.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,9366.52,0.0,861.67,700.39,0.0,0.0,3,3,1
10646803,106468,165.10728,24,1,10646801.0,10646802.0,,,,,,,,1.0,3.0,2.0,,2005.0,3.0,,2.0,3.0,2.0,,,,,,,1.0,3.0,81.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,13.0,1.0,2.0,12033.33,9928.27,0.0,0.0,3728.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.75,270.08,0.0,0.0,3,3,1
10646804,106468,165.10728,43,1,10646801.0,10646802.0,,,,,,,,5.0,3.0,2.0,,1986.0,4.0,,2.0,3.0,2.0,,2.0,,1.0,2.0,,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,105.23,95.76,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,2233.92,0.0,179.4,141.64,2233.92,0.0,3,3,1
10647001,106470,130.43616,55,1,,10647002.0,,,,,,,,5.0,3.0,2.0,,1973.0,2.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,96.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.65,546.65,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
10647002,106470,130.43616,85,2,,,,,,,,,,4.0,3.0,2.0,,1938.0,1.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.72,798.0,0.0,0.0,0.0,0.0,8,7,2
10647102,106471,39.47314,82,1,,,10647103.0,,,,,,,2.0,1.0,2.0,,1940.0,1.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10828.32,0.0,0.0,0.0,0.0,0.0,6,4,1
10647103,106471,39.47314,80,2,,,10647102.0,,,,,,,2.0,1.0,2.0,,1942.0,1.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10680.96,0.0,0.0,0.0,0.0,0.0,6,4,1
10647301,106473,272.54423,55,1,,,10647302.0,,,,,,,2.0,1.0,2.0,,1980.0,3.0,,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,,13.0,1.0,2.0,27549.46,21600.0,0.0,0.0,8109.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,1
10647302,106473,272.54423,44,2,,,10647301.0,,,,,,,2.0,1.0,2.0,,1986.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,,5.0,1.0,2.0,24747.95,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,1
10647305,106473,272.54423,21,1,10647301.0,10647302.0,,,,,,,,1.0,3.0,1.0,4.0,2010.0,3.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,10026.0,8665.71,0.0,0.0,1426.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.98,161.58,0.0,0.0,10,6,1
10647501,106475,141.95131,55,1,,,10647502.0,,,,,,,2.0,1.0,2.0,,1979.0,4.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,11.0,30.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,1.0,21277.15,17251.17,0.0,0.0,6592.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4427.28,0.0,1,7,2
10647502,106475,141.95131,52,2,,,10647501.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,,4.0,,,24085.99,18718.35,0.0,0.0,7462.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
10647701,106477,42.3449,55,1,,,10647702.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,13.0,1.0,2.0,12271.11,9790.31,0.0,0.0,3802.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.69,372.23,0.0,0.0,3,3,1
10647702,106477,42.3449,53,2,,,10647701.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,43.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,13.0,1.0,2.0,24494.96,19016.52,0.0,0.0,7589.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
10647801,106478,183.28069,55,1,,,10647802.0,,,,,,,2.0,1.0,2.0,,1973.0,2.0,1.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12502.93,0.0,8,6,1
10647802,106478,183.28069,55,2,,,10647801.0,,,,,,,2.0,1.0,2.0,,1973.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,11.0,1.0,2.0,9600.0,8187.73,0.0,0.0,2740.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.5,466.83,0.0,0.0,8,6,1
10647803,106478,183.28069,28,1,10647801.0,10647802.0,,,,,,,,1.0,3.0,2.0,,2000.0,2.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,11.0,1.0,2.0,12000.0,11555.8,0.0,0.0,1530.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1
10647901,106479,304.50337,54,1,,,,,,,,,,5.0,3.0,2.0,,1979.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,71.0,,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,2854.12,2522.38,0.0,0.0,884.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1
10648001,106480,133.20428,54,1,,,10648002.0,,,,,,,2.0,1.0,2.0,,1975.0,2.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,71.0,60.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22819.81,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648002,106480,133.20428,52,2,,,10648001.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,52.0,30.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,,1.0,,,2260.53,2000.0,0.0,0.0,0.0,0.0,16048.54,15000.0,0.0,1878.95,1878.95,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648003,106480,133.20428,18,1,10648001.0,10648002.0,,,,,,,,1.0,3.0,2.0,,2010.0,2.0,,2.0,3.0,2.0,,2.0,,2.0,1.0,1.0,5.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648004,106480,133.20428,16,2,10648001.0,10648002.0,,,,,,,,1.0,3.0,1.0,2.0,2006.0,1.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
10648102,106481,81.05851,50,2,,,,,,,,,,3.0,3.0,1.0,5.0,1979.0,3.0,3.0,1.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,23.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,1.0,2.0,19657.38,15348.09,0.0,0.0,6090.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
10648401,106484,172.78928,54,1,,,10648402.0,,,,,,,2.0,1.0,2.0,,1976.0,4.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,11.0,1.0,2.0,10824.25,8937.0,0.0,0.0,3214.53,0.0,0.0,0.0,0.0,1418.81,1418.81,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
10648402,106484,172.78928,55,2,,,10648401.0,,,,,,,2.0,1.0,2.0,,1974.0,4.0,,1.0,3.0,2.0,,2.0,,1.0,2.0,,5.0,3.0,51.0,,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,3474.03,3200.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,2310.14,2310.14,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
10648501,106485,80.99051,54,1,,,10648502.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,61.0,35.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,,2.0,,,6370.19,5944.21,0.0,0.0,1467.25,0.0,10120.48,9478.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1
10648502,106485,80.99051,54,2,,,10648501.0,,,,,,,2.0,1.0,2.0,,1979.0,5.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,85.0,,13.0,1.0,2.0,42100.7,32088.52,0.0,0.0,13044.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1
10648503,106485,80.99051,15,2,10648501.0,10648502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1
